count,hour,minute,second,msec,x1,y1,z1,x2,y2,z2,x3,y3,z3,q1,q2,q3,pos1,pos2,pos3,vel1,vel2,vel3
1955,17,52,45,578,-0.175767,0.310143,1.42172,-0.422327,0.292318,1.42005,-0.622102,0.280346,1.36531,88,-87.4589,-13.4292,86.3532,94.1782,15.0176,3.70445,-5.80215,-3.30139
1956,17,52,45,611,-0.176656,0.308302,1.42124,-0.422038,0.285541,1.42182,-0.622591,0.26931,1.3739,88,-86.2696,-13.9779,86.4823,93.9606,14.9023,3.62892,-8.4169,-3.55476
1957,17,52,45,645,-0.176656,0.308302,1.42124,-0.422038,0.285541,1.42182,-0.622591,0.26931,1.3739,88,-85.4339,-14.1809,86.5984,93.6427,14.7952,3.02948,-11.7691,-2.63535
1958,17,52,45,679,-0.177074,0.307688,1.42091,-0.422261,0.280703,1.42172,-0.623351,0.260179,1.37696,88,-84.8248,-14.0351,86.6986,93.1977,14.7237,2.64496,-14.2561,-1.64108
1959,17,52,45,711,-0.177074,0.307688,1.42091,-0.422261,0.280703,1.42172,-0.623351,0.260179,1.37696,88,-84.3414,-13.6676,86.7824,92.6793,14.6819,2.62161,-16.1465,-1.12953
1960,17,52,45,743,-0.177074,0.307688,1.42091,-0.422261,0.280703,1.42172,-0.623351,0.260179,1.37696,88,-83.9739,-13.2494,86.862,92.143,14.6503,2.45544,-17.0837,-1.02516
1961,17,52,45,779,-0.175872,0.303796,1.41511,-0.417815,0.260479,1.42783,-0.617159,0.231671,1.38197,88,-83.4935,-13.1407,86.9451,91.5285,14.6098,2.2776,-17.3096,-1.36093
1962,17,52,45,814,-0.175872,0.303796,1.41511,-0.417815,0.260479,1.42783,-0.617159,0.231671,1.38197,88,-82.5758,-13.6246,87.0193,90.9201,14.5562,2.17117,-17.0096,-1.75026
1963,17,52,45,844,-0.175872,0.303796,1.41511,-0.417815,0.260479,1.42783,-0.617159,0.231671,1.38197,88,-81.465,-14.4401,87.0852,90.3969,14.4992,2.03247,-17.1037,-1.88141
1964,17,52,45,877,-0.173007,0.299273,1.41094,-0.410211,0.239448,1.43269,-0.607642,0.200847,1.38774,88,-80.3071,-15.3098,87.1532,89.8517,14.4415,1.93634,-17.4229,-1.64658
1965,17,52,45,926,-0.173007,0.299273,1.41094,-0.410211,0.239448,1.43269,-0.607642,0.200847,1.38774,88,-78.9076,-16.2417,87.2383,88.9858,14.3845,1.67885,-18.4721,-0.65094
1966,17,52,45,944,-0.173007,0.299273,1.41094,-0.410211,0.239448,1.43269,-0.607642,0.200847,1.38774,88,-77.5188,-17.0851,87.2692,88.624,14.3756,1.56212,-19.0489,-0.254745
1967,17,52,45,978,-0.171782,0.300009,1.41272,-0.406829,0.229585,1.43402,-0.602435,0.177202,1.39248,88,-76.3393,-17.5766,87.3193,87.9462,14.3715,1.51543,-20.9145,-0
1968,17,52,46,14,-0.170889,0.299674,1.41407,-0.403628,0.223582,1.43803,-0.59969,0.167269,1.40595,88,-75.1306,-17.4822,87.3681,87.2054,14.3722,1.35063,-22.1944,0.101624
1969,17,52,46,45,-0.170889,0.299674,1.41407,-0.403628,0.223582,1.43803,-0.59969,0.167269,1.40595,88,-73.8772,-16.8182,87.4079,86.5009,14.3969,1.33209,-23.4702,2.01256
1970,17,52,46,78,-0.167241,0.302983,1.41047,-0.392947,0.213466,1.44664,-0.587269,0.151697,1.41703,88,-72.6217,-16.1359,87.4471,85.6789,14.4793,1.27304,-24.7618,3.27324
1971,17,52,46,111,-0.167241,0.302983,1.41047,-0.392947,0.213466,1.44664,-0.587269,0.151697,1.41703,88,-71.2495,-15.9711,87.4917,84.8563,14.5912,1.21468,-25.8632,3.63716
1972,17,52,46,140,-0.164078,0.298515,1.40549,-0.38104,0.199772,1.45305,-0.57051,0.136942,1.41092,88,-69.7977,-16.6925,87.5233,84.1203,14.6832,0.983276,-26.6089,2.99034
1973,17,52,46,180,-0.164078,0.298515,1.40549,-0.38104,0.199772,1.45305,-0.57051,0.136942,1.41092,88,-68.3565,-18.5003,87.5576,83.0264,14.7883,1.02173,-28.0481,2.67311
1974,17,52,46,213,-0.164102,0.299222,1.40688,-0.380375,0.198563,1.4574,-0.569997,0.13339,1.41641,88,-67.1064,-20.7445,87.5892,82.0885,14.8803,0.916672,-28.9497,3.17642
1975,17,52,46,244,-0.164102,0.299222,1.40688,-0.380375,0.198563,1.4574,-0.569997,0.13339,1.41641,88,-66.2168,-22.5994,87.6132,81.1265,14.997,0.854187,-30.4884,4.2627
1976,17,52,46,278,-0.163875,0.297978,1.40919,-0.378289,0.192241,1.45787,-0.564515,0.116458,1.41905,88,-65.6004,-23.7136,87.6462,80.0972,15.1625,0.779343,-30.8881,6.14273
1977,17,52,46,312,-0.163875,0.297978,1.40919,-0.378289,0.192241,1.45787,-0.564515,0.116458,1.41905,88,-65.0875,-24.0261,87.6695,79.0315,15.4303,0.711365,-30.9821,9.01428
1978,17,52,46,341,-0.163875,0.297978,1.40919,-0.378289,0.192241,1.45787,-0.564515,0.116458,1.41905,88,-64.6678,-23.8258,87.6949,78.1471,15.707,0.685272,-30.7013,11.5446
1979,17,52,46,380,-0.16286,0.299613,1.40907,-0.371226,0.183717,1.46616,-0.557743,0.110728,1.41898,88,-64.2293,-23.8041,87.7197,76.9606,16.1533,0.411301,-29.5498,12.6446
1980,17,52,46,410,-0.16286,0.299613,1.40907,-0.371226,0.183717,1.46616,-0.557743,0.110728,1.41898,88,-63.5604,-24.5347,87.7313,76.1188,16.4973,0.523224,-28.7986,11.7883
1981,17,52,46,445,-0.161478,0.299555,1.41096,-0.370166,0.185414,1.46875,-0.557559,0.114184,1.42382,88,-62.8344,-25.6899,87.7519,75.1032,16.9189,0.54039,-27.3855,10.6052
1982,17,52,46,478,-0.161478,0.299555,1.41096,-0.370166,0.185414,1.46875,-0.557559,0.114184,1.42382,88,-62.337,-26.6585,87.7657,74.2346,17.2836,0.578156,-26.9426,11.2164
1983,17,52,46,511,-0.160649,0.299581,1.41221,-0.368984,0.18602,1.46956,-0.55637,0.114651,1.42749,88,-62.101,-27.2064,87.7883,73.3557,17.6715,0.553436,-25.8151,12.131
1984,17,52,46,556,-0.160649,0.299581,1.41221,-0.368984,0.18602,1.46956,-0.55637,0.114651,1.42749,88,-62.0462,-27.3183,87.8075,72.231,18.2009,0.42778,-24.7089,12.6631
1985,17,52,46,576,-0.160649,0.299581,1.41221,-0.368984,0.18602,1.46956,-0.55637,0.114651,1.42749,88,-62.0857,-27.1627,87.8261,71.7229,18.4639,0.364609,-24.4576,13.2378
1986,17,52,46,613,-0.156591,0.298871,1.412,-0.364251,0.180895,1.47281,-0.553979,0.108061,1.43426,88,-62.0944,-26.93,87.8426,70.8804,18.9288,0.166168,-22.5508,12.8382
1987,17,52,46,646,-0.156591,0.298871,1.412,-0.364251,0.180895,1.47281,-0.553979,0.108061,1.43426,88,-61.9697,-26.7107,87.8384,70.1436,19.351,0.269852,-20.8012,13.2042
1988,17,52,46,663,-0.156591,0.298871,1.412,-0.364251,0.180895,1.47281,-0.553979,0.108061,1.43426,88,-61.7646,-26.5473,87.8412,69.7742,19.568,0.297318,-20.3158,12.1028
1989,17,52,46,711,-0.151519,0.305519,1.41365,-0.3531,0.177495,1.47408,-0.538677,0.0934675,1.43882,88,-61.3984,-26.3752,87.8515,68.8699,20.1187,0.395508,-18.262,11.1031
1990,17,52,46,729,-0.151519,0.305519,1.41365,-0.3531,0.177495,1.47408,-0.538677,0.0934675,1.43882,88,-60.6984,-26.0943,87.857,68.5622,20.3062,0.44014,-17.1696,10.0264
1991,17,52,46,761,-0.151519,0.305519,1.41365,-0.3531,0.177495,1.47408,-0.538677,0.0934675,1.43882,88,-59.8664,-25.7683,87.8693,67.9971,20.6323,0.367355,-16.2653,9.62746
1992,17,52,46,811,-0.15227,0.309811,1.41252,-0.345311,0.16966,1.47433,-0.527833,0.0802763,1.43592,88,-58.9786,-25.6297,87.8927,67.1828,21.0642,0.306931,-16.6477,7.8566
1993,17,52,46,846,-0.15227,0.309811,1.41252,-0.345311,0.16966,1.47433,-0.527833,0.0802763,1.43592,88,-57.8557,-25.8417,87.905,66.6094,21.3293,0.163422,-16.9045,6.83899
1994,17,52,46,863,-0.15227,0.309811,1.41252,-0.345311,0.16966,1.47433,-0.527833,0.0802763,1.43592,88,-56.713,-26.2592,87.9057,66.3375,21.4364,0.10849,-16.9306,6.70784
1995,17,52,46,894,-0.15227,0.309811,1.41252,-0.345311,0.16966,1.47433,-0.527833,0.0802763,1.43592,88,-55.8705,-26.6489,87.9078,65.7751,21.6554,0.194321,-17.9263,6.54579
1996,17,52,46,927,-0.15186,0.309732,1.41069,-0.340815,0.165241,1.47499,-0.517927,0.0658105,1.43605,88,-55.2955,-26.9302,87.9153,65.1764,21.86,0.189514,-18.7214,6.69617
1997,17,52,46,974,-0.15186,0.309732,1.41069,-0.340815,0.165241,1.47499,-0.517927,0.0658105,1.43605,88,-54.8188,-27.1074,87.9256,64.2673,22.1738,0.140762,-19.9519,6.4579
1998,17,52,46,993,-0.15186,0.309732,1.41069,-0.340815,0.165241,1.47499,-0.517927,0.0658105,1.43605,88,-54.4277,-27.2021,87.9291,63.8731,22.2961,0.11879,-20.611,7.04361
1999,17,52,47,28,-0.152828,0.307709,1.40796,-0.339011,0.160885,1.47408,-0.514507,0.0590739,1.4351,88,-54.1292,-27.269,87.9353,63.1734,22.5426,0.0782776,-20.0926,6.60416
2000,17,52,47,63,-0.152828,0.307709,1.40796,-0.339011,0.160885,1.47408,-0.514507,0.0590739,1.4351,88,-53.8529,-27.3698,87.9456,62.458,22.785,0.0720978,-19.6745,7.61215
2001,17,52,47,96,-0.15307,0.306316,1.40777,-0.337251,0.157306,1.47402,-0.511288,0.0537295,1.43387,88,-53.5672,-27.5152,87.9538,61.8317,23.0067,-0.00137329,-19.189,6.20384
2002,17,52,47,128,-0.15307,0.306316,1.40777,-0.337251,0.157306,1.47402,-0.511288,0.0537295,1.43387,88,-53.2651,-27.6916,87.9428,61.2028,23.2224,-0.000686646,-18.0196,7.20085
2003,17,52,47,161,-0.153103,0.306328,1.40803,-0.337117,0.157543,1.4752,-0.511264,0.053717,1.43622,88,-52.9972,-27.851,87.938,60.6129,23.4435,0.162735,-17.9407,5.94086
2004,17,52,47,193,-0.153103,0.306328,1.40803,-0.337117,0.157543,1.4752,-0.511264,0.053717,1.43622,88,-52.8243,-27.9438,87.9408,60.0671,23.6419,0.257492,-17.138,6.45241
2005,17,52,47,228,-0.153103,0.306328,1.40803,-0.337117,0.157543,1.4752,-0.511264,0.053717,1.43622,88,-52.7416,-27.9759,87.9462,59.4958,23.8596,0.21492,-15.9727,5.61401
2006,17,52,47,261,-0.154891,0.30686,1.40983,-0.337369,0.154757,1.47587,-0.510768,0.0496383,1.43453,88,-52.6596,-28.0042,87.951,58.9499,24.0642,0.159988,-15.1817,6.15166
2007,17,52,47,295,-0.154891,0.30686,1.40983,-0.337369,0.154757,1.47587,-0.510768,0.0496383,1.43453,88,-52.4825,-28.0831,87.9559,58.4562,24.264,0.153809,-14.5631,5.34554
2008,17,52,47,329,-0.154721,0.306925,1.40983,-0.337243,0.155312,1.47672,-0.5109,0.0503514,1.43623,88,-52.2645,-28.189,87.9634,57.968,24.4597,0.0885773,-13.8435,5.476
2009,17,52,47,361,-0.154721,0.306925,1.40983,-0.337243,0.155312,1.47672,-0.5109,0.0503514,1.43623,88,-52.1068,-28.2719,87.9634,57.5457,24.6396,0.123596,-12.9961,5.42381
2010,17,52,47,391,-0.154721,0.306925,1.40983,-0.337243,0.155312,1.47672,-0.5109,0.0503514,1.43623,88,-52.0259,-28.3204,87.9662,57.1729,24.792,0.0830841,-12.0424,4.9308
2011,17,52,47,429,-0.154061,0.308678,1.40879,-0.335335,0.156682,1.47885,-0.506812,0.0531488,1.42634,88,-51.9932,-28.6156,87.9696,56.7039,24.9836,0.0920105,-11.3626,5.01801
2012,17,52,47,462,-0.154061,0.308678,1.40879,-0.335335,0.156682,1.47885,-0.506812,0.0531488,1.42634,88,-51.9789,-29.4811,87.9792,56.3454,25.1498,0.0652313,-10.713,5.07568
2013,17,52,47,494,-0.154061,0.308678,1.40879,-0.335335,0.156682,1.47885,-0.506812,0.0531488,1.42634,88,-51.9707,-30.6225,87.9792,56.0001,25.3111,0,-10.0779,4.8745
2014,17,52,47,528,-0.157707,0.308928,1.41305,-0.33691,0.155051,1.47833,-0.509735,0.0598399,1.42028,88,-51.9088,-31.6724,87.9792,55.6787,25.4869,0.065918,-9.50523,6.47369
2015,17,52,47,563,-0.157707,0.308928,1.41305,-0.33691,0.155051,1.47833,-0.509735,0.0598399,1.42028,88,-51.7243,-32.6061,87.9785,55.3505,25.7135,0,-8.86253,6.67076
2016,17,52,47,592,-0.157707,0.308928,1.41305,-0.33691,0.155051,1.47833,-0.509735,0.0598399,1.42028,88,-51.4804,-33.3424,87.9785,55.1122,25.9113,0.0727844,-8.28506,8.85223
2017,17,52,47,628,-0.159454,0.309434,1.41428,-0.33752,0.156047,1.48059,-0.508746,0.0713427,1.40634,88,-51.2768,-34.1831,87.9861,54.8122,26.2244,-0.000686646,-7.64305,9.01909
2018,17,52,47,663,-0.159454,0.309434,1.41428,-0.33752,0.156047,1.48059,-0.508746,0.0713427,1.40634,88,-51.1427,-35.6093,87.9909,54.5478,26.5594,0,-7.37801,9.42009
2019,17,52,47,694,-0.159454,0.309434,1.41428,-0.33752,0.156047,1.48059,-0.508746,0.0713427,1.40634,88,-51.0724,-37.2771,87.9998,54.3102,26.9007,-0.0686646,-7.48306,10.7941
2020,17,52,47,729,-0.15926,0.309982,1.4139,-0.339223,0.158625,1.47935,-0.510646,0.0781248,1.40122,88,-51.0872,-38.6671,88.0149,54.0562,27.3065,-0.309677,-7.1624,12.7105
2021,17,52,47,761,-0.15926,0.309982,1.4139,-0.339223,0.158625,1.47935,-0.510646,0.0781248,1.40122,88,-51.2128,-39.7126,88.0122,53.8344,27.724,-0.379028,-6.69411,13.2365
2022,17,52,47,807,-0.159855,0.311064,1.4166,-0.341802,0.162519,1.48462,-0.513348,0.0953439,1.39416,88,-51.4519,-40.7465,88.0025,53.5419,28.3832,-0.11673,-6.24847,14.5864
2023,17,52,47,828,-0.159855,0.311064,1.4166,-0.341802,0.162519,1.48462,-0.513348,0.0953439,1.39416,88,-51.797,-42.1767,87.9991,53.4107,28.7292,-0.159988,-5.95047,15.7098
2024,17,52,47,863,-0.160967,0.311169,1.41892,-0.34432,0.15873,1.47857,-0.527952,0.101651,1.40388,88,-52.0922,-43.4467,87.9922,53.2274,29.282,-0.0837708,-4.89372,17.0721
2025,17,52,47,894,-0.160967,0.311169,1.41892,-0.34432,0.15873,1.47857,-0.527952,0.101651,1.40388,88,-52.1624,-43.7519,87.9909,53.0798,29.8327,-0.065918,-3.98598,19.4266
2026,17,52,47,928,-0.160967,0.311169,1.41892,-0.34432,0.15873,1.47857,-0.527952,0.101651,1.40388,88,-52.0584,-43.2986,87.9916,52.9548,30.4699,-0.000686646,-3.14552,18.3685
2027,17,52,47,961,-0.160916,0.309038,1.41913,-0.346688,0.160999,1.47975,-0.526656,0.109193,1.39451,88,-51.9904,-42.8546,87.9902,52.8642,31.105,-0.0192261,-2.26799,19.4925
2028,17,52,48,8,-0.160916,0.309038,1.41913,-0.346688,0.160999,1.47975,-0.526656,0.109193,1.39451,88,-52.1154,-42.9347,87.9909,52.7673,31.9984,-0.0693512,-1.83609,17.5939
2029,17,52,48,28,-0.160969,0.309729,1.41939,-0.343101,0.152636,1.47431,-0.512439,0.12687,1.35796,88,-52.2041,-44.1868,87.9909,52.7316,32.3492,-0.0624847,-1.75438,17.0858
2030,17,52,48,62,-0.160969,0.309729,1.41939,-0.343101,0.152636,1.47431,-0.512439,0.12687,1.35796,88,-51.9296,-47.1387,87.9902,52.676,32.9034,-0.0714111,-1.54633,15.937
2031,17,52,48,95,-0.160421,0.310108,1.42001,-0.344627,0.155589,1.47451,-0.515076,0.127763,1.36055,88,-51.4669,-50.6783,87.9902,52.6279,33.4218,0.00205994,-1.48109,17.4985
2032,17,52,48,128,-0.160421,0.310108,1.42001,-0.344627,0.155589,1.47451,-0.515076,0.127763,1.36055,88,-51.1508,-53.3159,87.9909,52.5758,34.0116,0,-1.56898,17.9523
2033,17,52,48,161,-0.160421,0.310108,1.42001,-0.344627,0.155589,1.47451,-0.515076,0.127763,1.36055,88,-51.0302,-54.7749,87.9929,52.5174,34.6639,0,-1.99471,21.183
2034,17,52,48,196,-0.161208,0.310011,1.42006,-0.343519,0.152413,1.47412,-0.514164,0.127716,1.35906,88,-50.9664,-55.4281,87.9943,52.4377,35.4797,0,-2.55157,24.7302
2035,17,52,48,225,-0.161208,0.310011,1.42006,-0.343519,0.152413,1.47412,-0.514164,0.127716,1.35906,88,-50.83,-55.7214,87.9943,52.3608,36.191,0,-2.96562,26.5334
2036,17,52,48,261,-0.161112,0.30947,1.42063,-0.343297,0.151653,1.47279,-0.514852,0.1276,1.35951,88,-50.6347,-55.8205,87.9957,52.2496,37.1819,-0.0652313,-3.13248,26.9618
2037,17,52,48,280,-0.161112,0.30947,1.42063,-0.343297,0.151653,1.47279,-0.514852,0.1276,1.35951,88,-50.4494,-55.7311,87.9957,52.1899,37.7113,-0.0260925,-3.19359,28.1731
2038,17,52,48,331,-0.161402,0.307753,1.42158,-0.34481,0.153413,1.47417,-0.514928,0.12797,1.36087,88,-50.3642,-55.518,87.9943,52.0264,39.0907,-0.0624847,-3.37349,26.7016
2039,17,52,48,360,-0.161402,0.307753,1.42158,-0.34481,0.153413,1.47417,-0.514928,0.12797,1.36087,88,-50.4536,-55.2534,87.9888,51.9241,39.8598,0.00137329,-3.43048,24.0031
2040,17,52,48,379,-0.161418,0.307757,1.42158,-0.344826,0.153407,1.47416,-0.514945,0.127965,1.36086,88,-50.6459,-55.0098,87.9861,51.8596,40.3178,0,-3.31924,24.3121
2041,17,52,48,413,-0.161418,0.307757,1.42158,-0.344826,0.153407,1.47416,-0.514945,0.127965,1.36086,88,-50.8285,-54.8407,87.9902,51.7477,41.095,0.0302124,-3.32886,22.2789
2042,17,52,48,460,-0.161418,0.307757,1.42158,-0.344826,0.153407,1.47416,-0.514945,0.127965,1.36086,88,-50.9577,-54.748,87.9984,51.6103,42.1305,0,-2.55569,20.9372
2043,17,52,48,478,-0.161418,0.307757,1.42158,-0.344826,0.153406,1.47416,-0.514945,0.127965,1.36086,88,-51.03,-54.7118,87.9971,51.565,42.524,0,-2.33116,19.5206
2044,17,52,48,513,-0.161418,0.307757,1.42158,-0.344826,0.153406,1.47416,-0.514945,0.127965,1.36086,88,-51.0592,-54.7087,87.9964,51.4991,43.1756,-0.054245,-1.79352,19.1519
2045,17,52,48,544,-0.161418,0.307757,1.42158,-0.344826,0.153406,1.47416,-0.514945,0.127965,1.36086,88,-51.0628,-54.7201,87.9964,51.4469,43.7414,0,-1.4241,17.3193
2046,17,52,48,579,-0.162372,0.310342,1.42148,-0.343903,0.152359,1.47226,-0.51435,0.127807,1.35843,88,-50.9878,-54.7584,87.9971,51.4037,44.3243,0,-1.05125,16.0675
2047,17,52,48,612,-0.162372,0.310342,1.42148,-0.343903,0.152359,1.47226,-0.51435,0.127807,1.35843,88,-50.7664,-54.8451,87.9964,51.3734,44.84,0,-0.832214,16.0394
2048,17,52,48,659,-0.162511,0.311308,1.41924,-0.342361,0.153278,1.47692,-0.511412,0.127873,1.36074,88,-50.4804,-55.0805,87.995,51.3316,45.5596,0,-1.00113,14.5541
2049,17,52,48,679,-0.162511,0.311308,1.41924,-0.342361,0.153278,1.47692,-0.511412,0.127873,1.36074,88,-50.2514,-55.5699,87.995,51.3082,45.8707,-0.000686646,-1.15425,14.1373
2050,17,52,48,711,-0.162511,0.311308,1.41924,-0.342361,0.153278,1.47692,-0.511412,0.127873,1.36074,88,-50.111,-56.1602,87.9964,51.2677,46.3184,-0.00617981,-1.4859,13.9444
2051,17,52,48,745,-0.162537,0.311315,1.41926,-0.342376,0.153291,1.47702,-0.511486,0.127866,1.36092,88,-50.0451,-56.6322,87.9971,51.2121,46.7647,-0.00686646,-1.89651,13.4335
2052,17,52,48,779,-0.162539,0.311317,1.41928,-0.342379,0.15329,1.47703,-0.511492,0.127874,1.36093,88,-50.0282,-56.9268,87.9984,51.1434,47.2151,0.0343323,-2.14371,13.943
2053,17,52,48,813,-0.162539,0.311317,1.41928,-0.342379,0.15329,1.47703,-0.511492,0.127874,1.36093,88,-50.0361,-57.0679,87.9977,51.0638,47.6738,0,-2.38609,12.8842
2054,17,52,48,857,-0.162539,0.311317,1.41928,-0.342379,0.15329,1.47703,-0.511492,0.127874,1.36093,88,-50.0521,-57.1076,87.9984,50.9594,48.2739,0,-2.30782,13.851
2055,17,52,48,878,-0.16357,0.310677,1.41934,-0.344068,0.152965,1.47669,-0.513445,0.126222,1.361,88,-50.0759,-57.0595,87.9984,50.9134,48.5493,0,-2.30644,12.3891
2056,17,52,48,911,-0.16357,0.310677,1.41934,-0.344068,0.152965,1.47669,-0.513445,0.126222,1.361,88,-50.1143,-56.9175,87.9977,50.8406,48.999,0,-2.06749,12.8416
2057,17,52,48,944,-0.16357,0.310677,1.41934,-0.344068,0.152965,1.47669,-0.513445,0.126222,1.361,88,-50.1572,-56.7397,87.9984,50.7754,49.4172,0,-1.85463,11.5741
2058,17,52,48,981,-0.1653,0.310167,1.42044,-0.345322,0.150946,1.47456,-0.514344,0.124627,1.35841,88,-50.158,-56.5767,87.9991,50.7101,49.8429,0.0535583,-1.57242,11.283
2059,17,52,49,12,-0.1653,0.310167,1.42044,-0.345322,0.150946,1.47456,-0.514344,0.124627,1.35841,88,-50.0764,-56.4268,87.9984,50.6621,50.1849,0,-1.44951,10.7076
2060,17,52,49,46,-0.165303,0.310165,1.42045,-0.345323,0.150943,1.47456,-0.514345,0.124622,1.35841,88,-49.9505,-56.3043,87.9977,50.6154,50.522,0,-1.25725,8.9724
2061,17,52,49,76,-0.165303,0.310165,1.42045,-0.345323,0.150943,1.47456,-0.514345,0.124622,1.35841,88,-49.8402,-56.2262,87.9984,50.579,50.7939,-0.00617981,-1.26961,8.44231
2062,17,52,49,112,-0.168072,0.310177,1.42472,-0.34799,0.149303,1.47449,-0.517106,0.125039,1.35791,88,-49.7332,-56.1713,87.9998,50.5344,51.1091,0.000686646,-1.35818,8.7767
2063,17,52,49,144,-0.168072,0.310177,1.42472,-0.34799,0.149303,1.47449,-0.517106,0.125039,1.35791,88,-49.5904,-56.1087,88.0005,50.4897,51.357,0,-1.47079,7.84355
2064,17,52,49,177,-0.168254,0.309059,1.42474,-0.349198,0.150377,1.47306,-0.517193,0.124218,1.3567,88,-49.4708,-55.9862,87.9998,50.4389,51.6138,0,-1.66306,6.85341
2065,17,52,49,213,-0.168254,0.309059,1.42474,-0.349198,0.150377,1.47306,-0.517193,0.124218,1.3567,88,-49.4579,-55.757,87.9991,50.3778,51.8486,0,-1.8045,7.14592
2066,17,52,49,244,-0.168254,0.309059,1.42474,-0.349198,0.150377,1.47306,-0.517193,0.124218,1.3567,88,-49.5249,-55.488,87.9998,50.3167,52.0656,0,-1.93634,6.20728
2067,17,52,49,291,-0.168297,0.309629,1.42194,-0.346133,0.147769,1.47346,-0.515075,0.109475,1.36123,88,-49.547,-55.1413,87.9991,50.2261,52.3402,0,-1.80107,5.85434
2068,17,52,49,312,-0.168297,0.309629,1.42194,-0.346133,0.147769,1.47346,-0.515075,0.109475,1.36123,88,-49.4251,-54.5881,87.9991,50.1869,52.4563,0,-1.75163,5.24872
2069,17,52,49,343,-0.168297,0.309629,1.42194,-0.346133,0.147769,1.47346,-0.515075,0.109475,1.36123,88,-49.2167,-53.9651,87.9957,50.134,52.6005,0,-1.62186,4.11026
2070,17,52,49,379,-0.168925,0.305382,1.41949,-0.346232,0.144492,1.47455,-0.511768,0.0824215,1.36843,88,-49.0457,-53.1766,87.9922,50.0771,52.7406,0.0679779,-1.55937,3.31238
2071,17,52,49,413,-0.168925,0.305382,1.41949,-0.346232,0.144492,1.47455,-0.511768,0.0824215,1.36843,88,-48.9698,-51.9233,87.9957,50.0214,52.8429,0.0370789,-1.6761,2.18971
2072,17,52,49,444,-0.168925,0.305382,1.41949,-0.346232,0.144492,1.47455,-0.511768,0.0824215,1.36843,88,-48.9703,-50.5116,88.0005,49.9624,52.8978,0,-2.0565,1.18034
2073,17,52,49,478,-0.170403,0.307564,1.41822,-0.34362,0.142831,1.47468,-0.504752,0.0603785,1.37601,88,-48.9209,-49.1593,87.9971,49.8951,52.9246,0,-2.10457,0.398941
2074,17,52,49,507,-0.170403,0.307564,1.41822,-0.34362,0.142831,1.47468,-0.504752,0.0603785,1.37601,88,-48.7011,-47.6839,87.9922,49.8333,52.9314,0.0260925,-2.12585,0.0501251
2075,17,52,49,544,-0.170403,0.307564,1.41822,-0.34362,0.142831,1.47468,-0.504752,0.0603785,1.37601,88,-48.389,-46.2996,87.9929,49.7516,52.9321,0.0796509,-2.17598,-0.0727844
2076,17,52,49,578,-0.169791,0.30181,1.41698,-0.348194,0.144012,1.47328,-0.510162,0.0552634,1.38337,88,-48.2559,-45.0816,87.9964,49.6774,52.9308,0.0624847,-2.26387,-0.103683
2077,17,52,49,612,-0.169791,0.30181,1.41698,-0.348194,0.144012,1.47328,-0.510162,0.0552634,1.38337,88,-48.4988,-43.771,87.9977,49.5964,52.8957,0.00411987,-2.54402,-3.09746
2078,17,52,49,644,-0.169791,0.30181,1.41698,-0.348194,0.144012,1.47328,-0.510162,0.0552634,1.38337,88,-48.9644,-42.5309,87.9874,49.5126,52.7481,0.0975037,-2.64221,-6.94611
2079,17,52,49,678,-0.173095,0.303073,1.41771,-0.350208,0.142954,1.47699,-0.515507,0.046015,1.4001,88,-49.3652,-41.4135,87.9778,49.4213,52.4666,0.22934,-2.4369,-10.3079
2080,17,52,49,707,-0.173095,0.303073,1.41771,-0.350208,0.142954,1.47699,-0.515507,0.046015,1.4001,88,-49.5693,-40.1662,87.9868,49.3595,52.1253,0.176468,-1.75644,-12.7153
2081,17,52,49,747,-0.172984,0.303603,1.41847,-0.348762,0.142781,1.47772,-0.507158,0.0311171,1.40772,88,-49.5845,-38.756,87.9998,49.3073,51.5685,0.0727844,-0.718231,-14.5006
2082,17,52,49,778,-0.172984,0.303603,1.41847,-0.348762,0.142781,1.47772,-0.507158,0.0311171,1.40772,88,-49.4747,-37.2498,87.9998,49.2922,51.1043,0,-0.290451,-16.2632
2083,17,52,49,813,-0.173001,0.301607,1.41782,-0.349392,0.141405,1.47456,-0.507845,0.0262972,1.41205,88,-49.3268,-35.712,87.9909,49.2881,50.4987,0.0652313,0.00205994,-17.7848
2084,17,52,49,844,-0.173001,0.301607,1.41782,-0.349392,0.141405,1.47456,-0.507845,0.0262972,1.41205,88,-49.2137,-34.189,87.9854,49.2888,49.9349,0.133896,-0,-18.7825
2085,17,52,49,878,-0.172793,0.302789,1.41734,-0.348898,0.142966,1.47582,-0.504243,0.0210479,1.41878,88,-49.1581,-32.7881,87.9888,49.2881,49.2778,0.134583,-0.00137329,-20.5829
2086,17,52,49,924,-0.172793,0.302789,1.41734,-0.348898,0.142966,1.47582,-0.504243,0.0210479,1.41878,88,-49.1558,-31.6127,87.9909,49.2881,48.2877,0.0762177,-0.0411987,-22.259
2087,17,52,49,934,-0.171878,0.301757,1.41967,-0.352478,0.144421,1.46993,-0.509835,0.0211936,1.42253,88,-49.2327,-30.4201,87.9909,49.2881,48.0741,0.0775909,-0,-21.6053
2088,17,52,49,979,-0.171878,0.301757,1.41967,-0.352478,0.144421,1.46993,-0.509835,0.0211936,1.42253,88,-49.4204,-28.8905,87.9909,49.2888,47.0668,0.0707245,0.0302124,-24.6272
